Numero;categoria
4852;['ATO INTERNACIONAL']
4850;['ANISTIA']
4851;['SAUDE PUBLICA', 'INSPEÇÃO SANITARIA']
4849;['ADMINISTRAÇÃO FEDERAL']
4848;['POLITICA SOCIAL', 'Conselho Nacional de Segurança Alimentar (CONSEA)']
4847;['UNIÃO FEDERAL', 'ORÇAMENTO']
4846;['POLITICA AGRICOLA']
4844;['HORARIO DE VERÃO']
4843;['EXECUTIVO', 'PESSOAL']
4845;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
4842;['REMESSA DE LUCROS']
4841;['UNIÃO FEDERAL', 'ORÇAMENTO']
4840;['EMPRESTIMO EM CONSIGNAÇÃO']
4839;['EMPRESA ESTATAL', 'DISSOLUÇÃO']
4838;['CONSELHO CIENTIFICO E TECNOLOGICO  (CCT)']
4837;['CONSELHO NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE  (CONANDA)']
4836;['EXECUTIVO', 'PESSOAL']
4835;['SIMBOLOS NACIONAIS']
4834;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4832;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4831;['TRIBUTOS']
4833;['INSTITUIÇÃO FINANCEIRA OFICIAL', 'ESTATUTO']
4830;['CODIGO DA PROPRIEDADE INDUSTRIAL']
4829;['POLITICA TECNOLOGICA']
4828;['EXERCITO', 'ORGANIZAÇÃO MILITAR  (OM)']
4827;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
4823;['ATO INTERNACIONAL']
4824;['ATO INTERNACIONAL']
4825;['EXECUTIVO', 'PESSOAL']
4826;['EXECUTIVO', 'PESSOAL']
4822;['ATO INTERNACIONAL']
4821;['CONCESSÃO HONORIFICA']
4820;['ATO INTERNACIONAL']
4818;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4819;['BIBLIOTECA NACIONAL  (BN)', 'ESTATUTO']
4817;['FUNDAÇÃO NACIONAL DE ARTE  (FUNARTE)', 'ESTATUTO']
4816;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4815;['COMISSÃO INTERMINISTERIAL PARA OS RECURSOS DO MAR  (CIRM)', 'MINISTERIO DA DEFESA', 'MARINHA']
4810;['PESCA']
4814;['FUNDAÇÃO CULTURAL PALMARES  (FCP)', 'ESTATUTO']
4812;['FUNDAÇÃO CASA DE RUI BARBOSA  (FCRB)', 'ESTATUTO']
4811;['INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL  (IPHAN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4813;['FUNDAÇÃO NACIONAL DE ARTE  (FUNARTE)', 'ESTATUTO']
4809;['ATO INTERNACIONAL']
4808;['FORÇAS ARMADAS', 'PESSOAL']
4807;['EXECUTIVO', 'PESSOAL']
4805;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4806;['ATO INTERNACIONAL']
4804;['MINISTERIO DO TURISMO', 'CONSELHO NACIONAL DE TURISMO  (CNTUR)']
4803;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
4802;['ATO INTERNACIONAL']
4801;['SEGURANÇA NACIONAL']
4800;['TRIBUTOS']
4799;['ADMINISTRAÇÃO FEDERAL', 'COMUNICAÇÃO SOCIAL']
4798;['TELECOMUNICAÇÃO']
4797;['EXECUTIVO', 'CONCESSÃO HONORIFICA']
4796;['ADMINISTRAÇÃO FEDERAL', 'LEGISLAÇÃO TRABALHISTA']
4795;['EXECUTIVO', 'PESSOAL']
4794;['MINISTERIO EXTRAORDINARIO DE SEGURANÇA ALIMENTAR E COMBATE A FOME']
4792;['MEIO AMBIENTE']
4793;['POLITICA SOCIAL', 'DESENVOLVIMENTO REGIONAL']
4791;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4785;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4789;['EXECUTIVO', 'PESSOAL']
4788;['EXECUTIVO', 'PESSOAL']
4787;['EXECUTIVO', 'PESSOAL']
4790;['EXECUTIVO', 'PESSOAL']
4786;['EXECUTIVO', 'PESSOAL']
4784;['LAVAGEM DE DINHEIRO', 'ENRIQUECIMENTO ILICITO']
4783;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4782;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4781;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4780;['FORÇAS ARMADAS', 'MARINHA', 'REGULAMENTO']
4779;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4778;['ATO INTERNACIONAL']
4777;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
4776;['POLITICA TECNOLOGICA']
4774;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4775;['ATO INTERNACIONAL']
4773;['CONSELHO NACIONAL DOS DIREITOS DA MULHER  (CNDM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4772;['POLITICA SOCIAL']
4771;['EXECUTIVO', 'PESSOAL']
4770;['EXECUTIVO', 'PESSOAL']
4768;['POLITICA ENERGETICA', 'SUBSIDIOS']
4769;['TELECOMUNICAÇÃO']
4766;['MEDICAMENTOS']
4767;['POLITICA ENERGETICA']
4764;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4765;['LEGISLAÇÃO ADUANEIRA']
4763;['COMISSÃO DE VALORES MOBILIARIOS', 'ORGANIZAÇÃO ADMINISTRATIVA']
4761;['POLITICA MONETARIA']
4760;['FUNDAÇÃO ALEXANDRE GUSMÃO', 'ESTATUTO']
4762;['REPRESENTAÇÃO EXTERNA']
4758;['POLITICA ENERGETICA']
4759;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4757;['EXECUTIVO', 'PESSOAL']
4755;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4756;['Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4754;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4753;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4752;['POLITICA SOCIAL']
4751;['PROGRAMA DE INTEGRAÇÃO SOCIAL E PROGRAMA DE FORMAÇÃO DO PATRIMONIO DO SERVIDOR PUBLICO  (PIS-PASEP)']
4749;['DEPARTAMENTO', 'INFRAESTRUTURA', 'TRANSPORTE', 'ORGANIZAÇÃO ADMINISTRATIVA']
4750;['EXECUTIVO', 'PESSOAL']
4745;['INSTITUTO DE PESQUISA ECONOMICA APLICADA  (IPEA)', 'ESTATUTO']
4748;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4746;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4747;['TRIBUTOS']
4743;['PROGRAMA DE INCENTIVO', 'PRODUÇÃO AGROPECUARIA']
4744;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4742;['ATO INTERNACIONAL']
4740;['EXECUTIVO', 'PESSOAL']
4741;['EXECUTIVO', 'PESSOAL']
4739;['ADMINISTRAÇÃO FEDERAL']
4737;['EMPRESA PUBLICA', 'ESTATUTO']
4738;['ATO INTERNACIONAL']
4734;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4736;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4735;['MINISTERIO DA DEFESA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4733;['TELECOMUNICAÇÃO']
4732;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4727;['FUNDAÇÃO NACIONAL DE SAUDE', 'ESTATUTO']
4724;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4729;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
4728;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4731;['SERVIÇO PUBLICO', 'ARMAZENAGEM']
4725;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4726;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4730;['SERVIÇO PUBLICO', 'ARMAZENAGEM']
4723;['MINISTERIO DO DESENVOLVIMENTO AGRARIO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4721;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4720;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4722;['MEIO AMBIENTE', 'ECOLOGIA']
4718;['AGENCIA ESPACIAL BRASILEIRA  (AEB)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4719;['ATO INTERNACIONAL']
4716;['ATO INTERNACIONAL']
4714;['POLITICA SOCIAL']
4715;['ATO INTERNACIONAL']
4717;['EXECUTIVO', 'PESSOAL']
4709;['PREVIDENCIA SOCIAL']
4712;['LEI ORGANICA DA ASSISTENCIA SOCIAL (LOAS)']
4711;['SISTEMA NACIONAL DE TRANSITO']
4710;['POLITICA NACIONAL', 'TRANSITO']
4713;['POLITICA ENERGETICA']
4708;['UNIÃO FEDERAL', 'ORÇAMENTO']
4707;['ATO INTERNACIONAL']
4706;['EXECUTIVO', 'PESSOAL']
4705;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4703;['POLITICA DO MEIO AMBIENTE']
4704;['EXECUTIVO', 'PESSOAL']
4702;['ATO INTERNACIONAL']
4701;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4700;['DESENVOLVIMENTO REGIONAL']
4699;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4698;['EXECUTIVO', 'PESSOAL']
4697;['EXECUTIVO', 'PESSOAL']
4696;['COMISSÃO NACIONAL DE ENERGIA NUCLEAR  (CNEN)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4695;['FORÇAS ARMADAS']
4694;['EMPRESA PUBLICA', 'ESTATUTO']
4691;['UNIÃO FEDERAL', 'ORÇAMENTO']
4693;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4692;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4689;['INSTITUTO NACIONAL', 'TECNOLOGIA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4690;['ATO INTERNACIONAL']
4688;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4686;['MINISTERIO DO TURISMO', 'CONSELHO NACIONAL DE TURISMO  (CNTUR)']
4687;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4685;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4684;['ATO INTERNACIONAL']
4682;['EXECUTIVO', 'PESSOAL']
4683;['ATO INTERNACIONAL']
4681;['EXECUTIVO', 'PESSOAL']
4679;['TRIBUTOS']
4680;['SAUDE PUBLICA', 'PRODUTO ALIMENTICIO']
4678;['PREVIDENCIA PRIVADA']
4677;['ATO INTERNACIONAL']
4676;['ADMINISTRAÇÃO FEDERAL']
4672;['EMPRESA PUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4675;['PROGRAMA NACIONAL', 'ALIMENTAÇÃO']
4673;['ADMINISTRAÇÃO FEDERAL']
4674;['EXECUTIVO', 'PESSOAL']
4671;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4670;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4669;['TRIBUTOS']
4668;['MINISTERIO DO ESPORTE', 'ORGANIZAÇÃO ADMINISTRATIVA']
4667;['POLITICA ENERGETICA']
4666;['EXECUTIVO', 'PESSOAL']
4665;['MINISTERIO DAS CIDADES', 'ORGANIZAÇÃO ADMINISTRATIVA']
4664;['MINISTERIO DA PREVIDENCIA SOCIAL  (MPS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4660;['INSTITUTO NACIONAL DO SEGURO SOCIAL  (INSS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4663;['FUNDAÇÃO CENTRO NACIONAL DE SEGURANÇA HIGIENE E MEDICINA DO TRABALHO  (FUNDACENTRO)', 'ESTATUTO']
4662;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4661;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4659;['ATO INTERNACIONAL']
4658;['ATO INTERNACIONAL']
4657;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4656;['EXECUTIVO', 'PESSOAL']
4653;['MINISTERIO DO TURISMO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4654;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4655;['MINISTERIO DA ASSISTENCIA E PROMOÇÃO SOCIAL']
4649;['MINISTERIO DA INTEGRAÇÃO NACIONAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4651;['SECRETARIA ESPECIAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4650;['DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS  (DNOCS)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4652;['ADMINISTRAÇÃO FEDERAL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4648;['POLITICA INDUSTRIAL']
4647;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4646;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4645;['FUNDAÇÃO NACIONAL DO INDIO  (FUNAI)', 'ESTATUTO']
4643;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4644;['POLITICA ENERGETICA']
4636;['INSTITUTO NACIONAL DE PROPRIEDADE INDUSTRIAL  (INPI)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4637;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4631;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4629;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4628;['SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS  (SUFRAMA)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4641;['FUNDAÇÃO ESCOLA NACIONAL DE ADMINISTRAÇÃO PUBLICA  (ENAP)', 'ESTATUTO']
4633;['INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS  (INEP)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4638;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4639;['FUNDAÇÃO JOAQUIM NABUCO  (FUNDAJ)', 'ESTATUTO']
4627;['EXECUTIVO', 'PESSOAL']
4625;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4626;['FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO  (FNDE)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4642;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4624;['EXECUTIVO', 'PESSOAL']
4620;['EXECUTIVO', 'PESSOAL']
4630;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4622;['CONCESSÃO HONORIFICA']
4623;['POLITICA AGRICOLA']
4634;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4621;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4640;['DEPARTAMENTO NACIONAL DE PRODUÇÃO MINERAL  (DNPM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
4632;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4635;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4618;['EXECUTIVO', 'PESSOAL']
4619;['MARINHA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4615;['FUNDAÇÃO NACIONAL DE SAUDE', 'ESTATUTO']
4616;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4617;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4614;['UNIÃO FEDERAL', 'ORÇAMENTO']
4613;['POLITICA DO MEIO AMBIENTE', 'RECURSOS HIDRICOS']
4612;['ATO INTERNACIONAL']
4611;['EXECUTIVO', 'PESSOAL']
4610;['ADMINISTRAÇÃO FEDERAL']
4608;['MINISTERIO EXTRAORDINARIO DE SEGURANÇA ALIMENTAR E COMBATE A FOME']
4607;['CASA CIVIL', 'ORGANIZAÇÃO ADMINISTRATIVA']
4609;['VICE PRESIDENCIA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4603;['DESENVOLVIMENTO REGIONAL']
4604;['ATO INTERNACIONAL']
4602;['SAUDE PUBLICA', 'GENETICA']
4606;['EXECUTIVO', 'PESSOAL']
4605;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4599;['ATO INTERNACIONAL']
4600;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4601;['PRODUTO AGRICOLA', 'PREÇO MINIMO']
4598;['ATO INTERNACIONAL']
4597;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4596;['EXECUTIVO', 'ATIVIDADE POLITICA']
4594;['REGISTRO CONTABIL', 'ORÇAMENTO']
4593;['MEIO AMBIENTE', 'ECOLOGIA']
4595;['SERVIDOR PUBLICO CIVIL', 'ANISTIA']
4592;['MEIO AMBIENTE', 'LEGISLAÇÃO PENAL']
4590;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4591;['UNIÃO FEDERAL', 'ORÇAMENTO']
4587;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4588;['SAUDE PUBLICA', 'ASSISTENCIA SOCIAL']
4589;['DEPARTAMENTO NACIONAL DE ESTRADAS DE RODAGEM  (DNER)', 'INVENTARIO']
4586;['EMPRESA ESTATAL', 'GASTOS PUBLICOS']
4585;['ATO INTERNACIONAL']
4584;['EXPORTAÇÃO']
4583;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
4582;['POLITICA SOCIAL', 'Conselho Nacional de Segurança Alimentar (CONSEA)']
4581;['ATO INTERNACIONAL']
4580;['ENSINO FUNDAMENTAL']
4579;['ADMINISTRAÇÃO FEDERAL']
4578;['PORTO ORGANIZADO', 'ATIVIDADE PORTUARIA']
4577;['POLITICA NACIONAL', 'TRANSPORTE']
4576;['AERONAUTICA', 'QUADRO DE OFICIAIS ESPECIALISTAS DA AERONAUTICA  (QOEA)', 'REGULAMENTO']
4572;['AERONAUTICA', 'PESSOAL MILITAR']
4571;['UNIÃO FEDERAL', 'ORÇAMENTO']
4575;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4573;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4574;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
4570;['PRESIDENCIA DA REPUBLICA', 'ORGANIZAÇÃO ADMINISTRATIVA']
4569;['EXECUTIVO', 'PESSOAL']
4568;['UNIÃO FEDERAL', 'ORÇAMENTO']
4567;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
4565;['TRIBUTOS']
4564;['POLITICA SOCIAL']
4566;['ADMINISTRAÇÃO FEDERAL']
