Numero;categoria
7815;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7817;['EXECUTIVO', 'ADMINISTRAÇÃO INDIRETA']
7818;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7814;['UNIÃO FEDERAL', 'ORÇAMENTO']
7810;['COMPRAS PUBLICAS']
7812;['COMPRAS PUBLICAS', 'TRANSPORTE']
7811;['ATO INTERNACIONAL']
7808;['ORDEM SOCIAL', 'PREVIDENCIA COMPLEMENTAR']
7813;['ORÇAMENTO', 'EMPRESA ESTATAL']
7809;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7806;['EXECUTIVO', 'PESSOAL']
7807;['COMPRAS PUBLICAS']
7805;['POLITICA ENERGETICA']
7803;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7802;['ESPORTE']
7804;['PROGRAMA DE DESENVOLVIMENTO', 'INFRAESTRUTURA']
7801;['EXECUTIVO', 'PESSOAL']
7798;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7799;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7800;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7796;['TRIBUTOS']
7797;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7795;['POLITICA HABITACIONAL']
7794;['POLITICA AGRICOLA']
7793;['EXECUTIVO', 'ORÇAMENTO']
7791;['LEGISLAÇÃO ELEITORAL']
7792;['TRIBUTOS']
7787;['TRIBUTOS']
7789;['POLITICA DE TRANSPORTES']
7790;['EDUCAÇÃO']
7788;['POLITICA SOCIAL']
7785;['ATO INTERNACIONAL']
7786;['ATO INTERNACIONAL']
7782;['PREVIDENCIA SOCIAL']
7783;['ESPORTE']
7784;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7780;['RELAÇÕES INTERNACIONAIS']
7781;['UNIÃO FEDERAL', 'ORÇAMENTO']
7779;['EXECUTIVO', 'PESSOAL']
7778;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7777;['ADMINISTRAÇÃO FEDERAL', 'GREVE']
7776;['TELECOMUNICAÇÃO']
7773;['ATO INTERNACIONAL']
7774;['POLITICA AGRICOLA']
7775;['POLITICA SOCIAL', 'POLITICA AGRICOLA']
7772;['EXECUTIVO', 'PESSOAL']
7771;['EXECUTIVO', 'PESSOAL']
7769;['DEFESA', 'TELECOMUNICAÇÃO']
7770;['TRIBUTOS']
7768;['TRIBUTOS']
7767;['COMPRAS PUBLICAS']
7766;['EXECUTIVO', 'EMPRESA PUBLICA', 'ESTATUTO']
7765;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7764;['TRIBUTOS', 'ENERGIA']
7763;['ATO INTERNACIONAL']
7760;['JUDICIARIO', 'FORÇAS ARMADAS']
7761;['ATO INTERNACIONAL']
7762;['ATO INTERNACIONAL']
7757;['EXECUTIVO', 'PESSOAL']
7759;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7758;['POLITICA SOCIAL']
7756;['COMPRAS PUBLICAS']
7753;['ATO INTERNACIONAL']
7752;['ATO INTERNACIONAL']
7755;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7754;['ATO INTERNACIONAL']
7751;['POLITICA CAMBIAL', 'TRIBUTOS']
7750;['POLITICA ECONOMICO FINANCEIRA']
7749;['CONCESSÃO HONORIFICA', 'FORÇAS ARMADAS']
7748;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7747;['POLITICA INDIGENISTA']
7745;['PROGRAMA DE DESENVOLVIMENTO']
7744;['ADMINISTRAÇÃO FEDERAL', 'MILITAR', 'PESSOAL']
7746;['POLITICA DO MEIO AMBIENTE']
7743;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7741;['TRIBUTOS']
7740;['UNIÃO FEDERAL', 'ORÇAMENTO']
7742;['TRIBUTOS']
7738;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7739;['ATO INTERNACIONAL']
7735;['EXECUTIVO', 'PESSOAL']
7731;['POLITICA ECONOMICO FINANCEIRA']
7730;['POLICIA MILITAR', 'CORPO DE BOMBEIROS', 'REGULAMENTO']
7732;['POLITICA ECONOMICO FINANCEIRA']
7733;['POLITICA ECONOMICO FINANCEIRA']
7736;['EXECUTIVO', 'PESSOAL']
7734;['ATO INTERNACIONAL']
7737;['EXECUTIVO', 'PESSOAL']
7729;['TRIBUTOS', 'POLITICA CULTURAL']
7727;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7728;['POLITICA ECONOMICO FINANCEIRA']
7726;['TRIBUTOS', 'POLITICA ECONOMICO FINANCEIRA']
7724;['TRANSPARENCIA ADMINISTRATIVA', 'DOCUMENTO PUBLICO']
7723;['SAUDE PUBLICA']
7722;['ATO INTERNACIONAL']
7721;['SEGURO-DESEMPREGO']
7720;['PROGRAMA DE DESENVOLVIMENTO']
7719;['POLITICA DO MEIO AMBIENTE']
7717;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7718;['SAUDE PUBLICA']
7710;['COMERCIO EXTERIOR']
7713;['COMPRAS PUBLICAS', 'SAUDE PUBLICA']
7715;['TRIBUTOS']
7716;['POLITICA ECONOMICO FINANCEIRA', 'TRIBUTOS']
7714;['COMERCIO EXTERIOR']
7711;['TRIBUTOS']
7712;['TRIBUTOS']
7709;['COMPRAS PUBLICAS', 'POLITICA INDUSTRIAL']
7708;['NORMAS TECNICAS']
7706;['ATO INTERNACIONAL']
7707;['UNIÃO FEDERAL', 'ORÇAMENTO']
7705;['TRIBUTOS']
7704;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7703;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7701;['FORÇAS ARMADAS']
7699;['TRIBUTOS', 'POLITICA MONETARIA']
7702;['ATO INTERNACIONAL']
7700;['ATO INTERNACIONAL']
7698;['TRIBUTOS', 'POLITICA MONETARIA']
7697;['POLITICA SOCIAL']
7695;['SAUDE PUBLICA', 'CONTROLE SANITARIO']
7696;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7688;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7693;['EXECUTIVO', 'PESSOAL']
7694;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7691;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7692;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7689;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7690;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7684;['ATO INTERNACIONAL']
7686;['ATO INTERNACIONAL']
7687;['ATO INTERNACIONAL']
7685;['ATO INTERNACIONAL']
7683;['TRIBUTOS', 'MERCADO FINANCEIRO']
7682;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7680;['UNIÃO FEDERAL', 'ORÇAMENTO']
7681;['UNIÃO FEDERAL', 'ORÇAMENTO', 'PESSOAL']
7679;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7677;['ATO INTERNACIONAL']
7676;['ATO INTERNACIONAL']
7678;['EMPRESA DE CAPITAL ABERTO']
7674;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7675;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7671;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7673;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7672;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7670;['TELECOMUNICAÇÃO']
7669;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7667;['ATO INTERNACIONAL']
7664;['DIREITOS SOCIAIS', 'FUNDO FINANCEIRO']
7666;['ATO INTERNACIONAL']
7668;['ATO INTERNACIONAL']
7665;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7725;['TRIBUTOS', 'POLITICA INDUSTRIAL']
