Numero;categoria
8126;['EXERCICIO PROFISSIONAL', 'MEDICINA']
8128;['ATO INTERNACIONAL']
8127;['MEIO AMBIENTE', 'POLUIÇÃO MARINHA']
8125;['REPRESENTAÇÃO EXTERNA']
8124;['POLITICA CULTURAL']
8122;['COMPRAS PUBLICAS', 'DEFESA NACIONAL']
8120;['ATO INTERNACIONAL']
8121;['POLITICA SOCIAL']
8123;['PREVIDENCIA SOCIAL', 'REGULAMENTO']
8119;['POLITICA INDUSTRIAL', 'TRIBUTOS']
8118;['SEGURO-DESEMPREGO']
8117;['EXECUTIVO', 'PESSOAL']
8111;['UNIÃO FEDERAL', 'ORÇAMENTO']
8114;['POLITICA NACIONAL', 'IDOSO']
8112;['HORARIO DE VERÃO']
8110;['PROGRAMA DE DESENVOLVIMENTO']
8113;['PROGRAMA DE DESENVOLVIMENTO']
8116;['TRIBUTOS']
8115;['TRIBUTOS']
8109;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8108;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8102;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8106;['ADMINISTRAÇÃO FEDERAL']
8107;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
8104;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8103;['EXECUTIVO', 'PESSOAL']
8105;['FORÇAS ARMADAS', 'MARINHA', 'REGULAMENTO']
8101;['ATO INTERNACIONAL']
8097;['ADMINISTRAÇÃO FEDERAL', 'SEGURANÇA']
8094;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
8096;['SEGURANÇA NACIONAL']
8095;['ATO INTERNACIONAL']
8098;['FORÇAS ARMADAS', 'ORGANIZAÇÃO']
8099;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8092;['EXECUTIVO', 'PESSOAL']
8100;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8093;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8091;['EXECUTIVO', 'PESSOAL']
8090;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8087;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8089;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8088;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8086;['POLITICA SOCIAL']
8085;['POLITICA SOCIO ECONOMICA', 'BANCO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL  (BNDES)']
8082;['TRIBUTOS']
8083;['POLITICA DE TRANSPORTES']
8084;['POLITICA CULTURAL']
8081;['POLITICA NACIONAL', 'EDUCAÇÃO', 'SAUDE']
8080;['COMPRAS PUBLICAS']
8079;['POLITICA ECONOMICO FINANCEIRA']
8078;['INSTITUIÇÃO DE PESQUISA', 'ORGANIZAÇÃO SOCIAL']
8076;['EXECUTIVO', 'PESSOAL']
8074;['POLITICAS PUBLICAS', 'POLITICA SOCIAL']
8075;['SEGURANÇA PUBLICA', 'SAUDE PUBLICA']
8071;['POLITICA ECONOMICO FINANCEIRA', 'TRANSPORTE']
8069;['EXECUTIVO', 'PESSOAL']
8068;['EXECUTIVO', 'PESSOAL']
8077;['VIGILANCIA SANITARIA']
8067;['POLITICA SOCIO ECONOMICA', 'DESENVOLVIMENTO REGIONAL']
8073;['POLITICA INDUSTRIAL', 'TRIBUTOS']
8072;['TRIBUTOS']
8070;['TRIBUTOS']
8066;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8065;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8064;['PREVIDENCIA SOCIAL']
8063;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8060;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8061;['POLITICA TECNOLOGICA', 'TELECOMUNICAÇÃO']
8062;['UNIÃO FEDERAL', 'ORÇAMENTO']
8059;['AGRICULTURA']
8057;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
8058;['COMERCIO EXTERIOR', 'EXECUTIVO']
8056;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8055;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
8054;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
8047;['ATO INTERNACIONAL']
8049;['ATO INTERNACIONAL']
8051;['SEGUROS']
8052;['SEGUROS']
8048;['ATO INTERNACIONAL']
8046;['ATO INTERNACIONAL']
8045;['ATO INTERNACIONAL']
8050;['ATO INTERNACIONAL']
8053;['FORÇAS ARMADAS', 'ORGANIZAÇÃO']
8044;['REPRESENTAÇÃO EXTERNA']
8042;['ATO INTERNACIONAL']
8043;['ATO INTERNACIONAL']
8041;['SAUDE PUBLICA', 'EDUCAÇÃO']
8040;['POLITICA NACIONAL', 'EDUCAÇÃO', 'SAUDE']
8039;['POLITICA SOCIAL', 'RECURSOS NATURAIS']
8038;['POLITICA SOCIAL', 'POLITICA AGRICOLA']
8036;['MARINHA MERCANTE', 'TRANSPORTE MARITIMO']
8037;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8034;['BANCO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL  (BNDES)', 'ESTATUTO']
8035;['TRIBUTOS']
8033;['POLITICA ECONOMICO FINANCEIRA', 'TRANSPORTE']
8032;['PROGRAMA DE DESENVOLVIMENTO']
8029;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8030;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8031;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8028;['ADMINISTRAÇÃO FEDERAL', 'PESSOAL']
8027;['POLITICA MONETARIA', 'TRIBUTOS']
8026;['POLITICA SOCIAL', 'POLITICA AGRICOLA']
8025;['POLITICA FUNDIARIA']
8024;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8023;['TRIBUTOS', 'POLITICA MONETARIA']
8022;['PROGRAMA DE DESENVOLVIMENTO']
8020;['POLITICA ENERGETICA']
8021;['UNIÃO FEDERAL', 'ORÇAMENTO']
8019;['TRIBUTOS']
8018;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8015;['POLITICA INDUSTRIAL', 'TRIBUTOS']
8017;['TRIBUTOS']
8016;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8014;['ATO INTERNACIONAL']
8013;['ATO INTERNACIONAL']
8010;['COMERCIO EXTERIOR']
8011;['ATO INTERNACIONAL']
8012;['ATO INTERNACIONAL']
8006;['ATO INTERNACIONAL']
8004;['ATO INTERNACIONAL']
8005;['EXECUTIVO', 'PESSOAL']
8007;['ATO INTERNACIONAL']
8009;['POLITICA DE DESENVOLVIMENTO', 'POPULAÇÃO']
8008;['ATO INTERNACIONAL']
8003;['ATO INTERNACIONAL']
8002;['COMPRAS PUBLICAS', 'POLITICA DE DESENVOLVIMENTO']
8001;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7999;['ATO INTERNACIONAL']
8000;['ATO INTERNACIONAL']
7998;['POLITICA SOCIO ECONOMICA', 'DESENVOLVIMENTO REGIONAL']
7997;['TRIBUTOS', 'ENERGIA']
7995;['UNIÃO FEDERAL', 'ORÇAMENTO']
7996;['UNIÃO FEDERAL', 'ORÇAMENTO', 'PESSOAL']
7994;['TURISMO']
7992;['ATO INTERNACIONAL']
7993;['ATO INTERNACIONAL']
7990;['TRIBUTOS']
7991;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
7989;['BANCO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL  (BNDES)', 'ESTATUTO']
7988;['POLITICA SOCIAL', 'SAUDE']
7987;['PROGRAMA DE GOVERNO', 'CIDADANIA']
7986;['DEFESA DO CONSUMIDOR']
7982;['ATO INTERNACIONAL']
7983;['UNIÃO FEDERAL', 'ORÇAMENTO']
7980;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
7984;['ESPORTE', 'REGULAMENTO']
7979;['POLITICA TECNOLOGICA']
7981;['TRIBUTOS', 'POLITICA INDUSTRIAL']
7985;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7978;['POLITICA AGRICOLA']
7977;['POLITICA AGRICOLA']
7974;['FORÇAS ARMADAS', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7976;['EMPRESA PUBLICA', 'CAPITAL SOCIAL']
7975;['TRIBUTOS']
7972;['FORÇAS ARMADAS', 'ORDEM DO MERITO MILITAR']
7971;['TRIBUTOS']
7970;['COMPRAS PUBLICAS', 'DEFESA NACIONAL']
7973;['EMPRESA PUBLICA', 'ESTATUTO']
7969;['POLITICA INDUSTRIAL', 'TRIBUTOS']
7968;['SAUDE PUBLICA', 'ALIMENTOS']
7967;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
7964;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7966;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7965;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7962;['CODIGO DE DEFESA DO CONSUMIDOR']
7963;['DEFESA DO CONSUMIDOR']
7961;['MINISTERIO DA DEFESA', 'TRANSPORTE AEREO']
7960;['FORÇAS ARMADAS']
7959;['POLITICA SOCIAL']
7958;['POLITICA SOCIAL']
7951;['POLITICA SOCIO ECONOMICA', 'DESENVOLVIMENTO REGIONAL']
7955;['ATO INTERNACIONAL']
7957;['POLITICA DO MEIO AMBIENTE']
7948;['POLITICA EDUCACIONAL']
7950;['SAUDE PUBLICA']
7956;['POLITICA SOCIAL', 'POLITICA AGRICOLA']
7954;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7949;['ATO INTERNACIONAL']
7953;['ATO INTERNACIONAL']
7952;['POLITICA EDUCACIONAL']
7947;['TRIBUTOS']
7945;['POLITICA ENERGETICA']
7946;['FORÇAS ARMADAS']
7944;['ATO INTERNACIONAL']
7943;['DIREITOS SOCIAIS']
7942;['EXECUTIVO', 'PESSOAL']
7941;['EXECUTIVO', 'PESSOAL']
7940;['ATO INTERNACIONAL']
7939;['ATO INTERNACIONAL']
7934;['ATO INTERNACIONAL']
7933;['ATO INTERNACIONAL']
7935;['ATO INTERNACIONAL']
7932;['EMPRESA PUBLICA', 'ESTATUTO']
7931;['POLITICA SOCIAL']
7938;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7936;['ATO INTERNACIONAL']
7937;['EXECUTIVO', 'PESSOAL']
7923;['TRIBUTOS']
7930;['EXECUTIVO', 'PESSOAL']
7925;['ATO INTERNACIONAL']
7922;['EXECUTIVO', 'PESSOAL']
7926;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7928;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7929;['TRANSPORTE FERROVIARIO', 'EXECUTIVO', 'PESSOAL']
7927;['ATO INTERNACIONAL']
7924;['ATO INTERNACIONAL']
7921;['TRIBUTOS', 'COMUNICAÇÕES']
7920;['POLITICA AGRICOLA']
7919;['EXECUTIVO', 'PESSOAL']
7915;['REPRESENTAÇÃO EXTERNA']
7912;['ATO INTERNACIONAL']
7913;['TRIBUTOS']
7917;['ATO INTERNACIONAL']
7918;['ATO INTERNACIONAL']
7916;['ATO INTERNACIONAL']
7914;['REPRESENTAÇÃO EXTERNA']
7907;['ATO INTERNACIONAL']
7908;['ATO INTERNACIONAL']
7909;['ATO INTERNACIONAL']
7911;['ATO INTERNACIONAL']
7910;['CONCESSÃO HONORIFICA']
7906;['ATO INTERNACIONAL']
7905;['ATO INTERNACIONAL']
7903;['COMPRAS PUBLICAS']
7899;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
7901;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7904;['ATO INTERNACIONAL']
7902;['ATO INTERNACIONAL']
7900;['ATO INTERNACIONAL']
7898;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
7895;['ATO INTERNACIONAL']
7896;['PROGRAMA NACIONAL DE DESESTATIZAÇÃO']
7897;['POLITICA MONETARIA']
7894;['TRIBUTOS']
7893;['PROGRAMA DE DESENVOLVIMENTO']
7891;['POLITICA ENERGETICA']
7892;['COMPRAS PUBLICAS']
7890;['POLITICA AGRICOLA']
7889;['PROGRAMA DE DESENVOLVIMENTO']
7888;['PROGRAMA DE DESENVOLVIMENTO']
7885;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7887;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7886;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
7884;['EXECUTIVO', 'PESSOAL']
