Numero;categoria
8257;['TRIBUTOS', 'MARINHA MERCANTE']
8259;['ENSINO', 'PESSOAL']
8254;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8253;['POLITICA FUNDIARIA']
8256;['POLITICA FUNDIARIA', 'REFORMA AGRARIA']
8255;['POLITICA FUNDIARIA', 'OPERAÇÃO FINANCEIRA']
8252;['POLITICA AGRICOLA', 'TECNOLOGIA']
8246;['ATO INTERNACIONAL']
8245;['EXECUTIVO', 'PESSOAL']
8242;['POLITICA SOCIAL']
8243;['POLITICAS PUBLICAS']
8248;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8251;['COMPRAS PUBLICAS']
8244;['UNIÃO FEDERAL', 'RECURSOS FINANCEIROS']
8247;['POLITICA TECNOLOGICA', 'TRIBUTOS']
8249;['EXECUTIVO', 'PESSOAL']
8250;['COMPRAS PUBLICAS']
8241;['EDUCAÇÃO', 'CIENCIA E TECNOLOGIA']
8238;['ORÇAMENTO', 'EMPRESA ESTATAL']
8239;['EXECUTIVO', 'PESSOAL']
8240;['EDUCAÇÃO', 'CIENCIA E TECNOLOGIA']
8237;['EXECUTIVO', 'PESSOAL']
8236;['Animal Doméstico']
8235;['POLITICA DO MEIO AMBIENTE']
8233;['EXECUTIVO', 'PESSOAL']
8234;['TRIBUTOS']
8232;['POLITICA SOCIAL']
8231;['TRIBUTOS']
8230;['POLITICA ENERGETICA', 'CARGO DE DIREÇÃO', 'PESSOAL']
8229;['COMERCIO EXTERIOR', 'SISTEMA INTEGRADO DE COMERCIO EXTERIOR  (SISCOMEX)']
8228;['EXECUTIVO', 'PESSOAL']
8227;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
8226;['POLITICA SOCIAL', 'SAUDE PUBLICA', 'ALIMENTOS']
8223;['COMPRAS PUBLICAS']
8225;['COMPRAS PUBLICAS', 'SAUDE PUBLICA']
8224;['COMPRAS PUBLICAS', 'PRODUTO NACIONAL']
8221;['POLITICA ENERGETICA']
8222;['POLITICA ECONOMICO FINANCEIRA', 'POLITICA INDUSTRIAL']
8220;['CALAMIDADE PUBLICA']
8217;['MICROEMPRESA', 'PEQUENA EMPRESA']
8219;['POLITICA SOCIAL', 'RECURSOS NATURAIS']
8216;['UNIÃO FEDERAL', 'ORÇAMENTO']
8218;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8215;['EXECUTIVO', 'PESSOAL']
8214;['FORÇAS ARMADAS', 'ORGANIZAÇÃO ADMINISTRATIVA']
8213;['POLITICA ENERGETICA']
8209;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8208;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8212;['TRIBUTOS', 'LEGISLAÇÃO TRIBUTARIA']
8211;['POLITICA DE SANEAMENTO BASICO', 'SAUDE PUBLICA']
8210;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8206;['POLITICA ECONOMICO FINANCEIRA', 'PROGRAMA DE DESENVOLVIMENTO']
8207;['POLITICA DO MEIO AMBIENTE']
8205;['EXECUTIVO', 'PESSOAL']
8204;['ENSINO SUPERIOR']
8203;['POLITICA ENERGETICA']
8202;['CONSELHO NACIONAL DOS DIREITOS DA MULHER  (CNDM)', 'ORGANIZAÇÃO ADMINISTRATIVA']
8201;['SAUDE PUBLICA', 'POLITICA ORÇAMENTARIA']
8200;['ATO INTERNACIONAL']
8199;['EMPRESA PUBLICA', 'ESTATUTO']
8198;['AGRICULTURA']
8197;['UNIÃO FEDERAL', 'ORÇAMENTO']
8196;['UNIÃO FEDERAL', 'ORÇAMENTO', 'PESSOAL']
8194;['LICITAÇÃO']
8195;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA']
8193;['EXECUTIVO', 'PESSOAL']
8190;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8191;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8192;['FORÇAS ARMADAS', 'PESSOAL MILITAR']
8189;['EXECUTIVO', 'ORGANIZAÇÃO ADMINISTRATIVA', 'PESSOAL']
8186;['COMPRAS PUBLICAS']
8184;['COMPRAS PUBLICAS']
8187;['COMERCIO EXTERIOR']
8183;['POLITICA ECONOMICO FINANCEIRA']
8185;['COMPRAS PUBLICAS', 'AERONAVE']
8188;['POLITICA ECONOMICO FINANCEIRA']
8181;['EXECUTIVO', 'PESSOAL']
8182;['ATO INTERNACIONAL']
